id,title,price,location,latitude,longitude,type,size,no_of_bedrooms,no_of_bathrooms,completion_status,amenities
7197939,Charming 2 Bed plus maid w/ Street Views,2700000,"Dubai, City Walk",25.204462,55.262161,Apartment,"1,685 sqft
                      /            157 sqm",2,2,Ready,"Furnished, Balcony, Built in Wardrobes, Covered Parking, Kitchen Appliances, Shared Gym, Shared Pool, "
7209091,Marina View | Vacant On Transfer | 1 Bed,815000,"Dubai, Jumeirah Beach Residence, Bahar",25.07851,55.136283,Apartment,"779 sqft
                      /            72 sqm",1,1,Ready,
7209617,Specious Duplex 1 bedroom + study room in X1 tower,860000,"Dubai, Jumeirah Lake Towers, Jumeirah Bay Towers",25.080143,55.152381,Apartment,"971 sqft
                      /            90 sqm",1,2,,"Unfurnished, Balcony, Built in Wardrobes, Central A/C, Covered Parking, Security, Shared Gym, Shared Pool, View of Landmark, "
7213284,2 Bedroom For Sale in  Tecom Close to Metro,1200000,"Dubai, Barsha Heights (Tecom), Al Fahad Towers",25.100994,55.178291,Apartment,"1,450 sqft
                      /            135 sqm",2,1,,"Unfurnished, Balcony, Built in Wardrobes, Pets Allowed, Security, Shared Gym, Shared Pool, "
7213295,R1D 1 Bed with Marina and Partial Sea view,1300000,"Dubai, Jumeirah Beach Residence",25.07359,55.126352,Apartment,"763 sqft
                      /            71 sqm",1,1,Off-plan,"Unfurnished, Balcony, Built in Wardrobes, Covered Parking, "
7215496,Luxurious One Bedroom full Fountain View,2100000,"Dubai, Downtown Dubai, Burj Khalifa Area",25.197316,55.274196,Apartment,"1,135 sqft
                      /            105 sqm",1,1,,"Furnished, Built in Wardrobes, Central A/C, Concierge, Covered Parking, Kitchen Appliances, Pets Allowed, Private Pool, Security, Shared Gym, Shared Pool, Shared Spa, View of Landmark, View of Water, Walk-in Closet, "
7220252,Three Bedroom | Burj Khalifa View | Vacant,2100000,"Dubai, Downtown Dubai, South Ridge",25.187622,55.278947,Apartment,"1,974 sqft
                      /            183 sqm",3,5,Ready,
7233826,Amazing Offer for 1BR at Serenia Residences | Palm Jumeirah,2100000,"Dubai, Palm Jumeirah, Serenia Residences The Palm",25.132445,55.152216,Apartment,"1,051 sqft
                      /            98 sqm",1,1,Ready,"Unfurnished, Balcony, Barbecue Area, Built in Wardrobes, Central A/C, Concierge, Shared Gym, Shared Pool, View of Water, "
7233845,Full Fountain View | Vacant | One Bedroom,2100000,"Dubai, Downtown Dubai, Burj Khalifa Area",25.197316,55.274196,Apartment,"826 sqft
                      /            77 sqm",1,2,Ready,
7235162,Great investment | Sea views | High Finishes,3499000,"Dubai, Palm Jumeirah, Serenia Residences The Palm",25.132021,55.151405,Apartment,"1,633 sqft
                      /            152 sqm",2,2,Ready,"Unfurnished, Balcony, Barbecue Area, Built in Wardrobes, Central A/C, Concierge, Shared Gym, Shared Pool, View of Water, "
7242928,Huge 4 Bed Apartment with Full Sea View.,5500000,"Dubai, Dubai Marina",25.086726,55.145205,Apartment,"2,609 sqft
                      /            242 sqm",4,5,Ready,"Furnished, Central A/C, Covered Parking, Shared Pool, View of Water, "
7242929,Large 2 Bed Apt plus Maids with Marina View,2100000,"Dubai, Dubai Marina",25.081243,55.14512,Apartment,"1,579 sqft
                      /            147 sqm",2,3,Ready,
7243134,Duplex | Vacant on Transfer | Zabeel View,1845000,"Dubai, DIFC",25.211032,55.28205,Apartment,"1,526 sqft
                      /            142 sqm",2,2,Ready,"Unfurnished, Balcony, Built in Wardrobes, Central A/C, Covered Parking, Shared Pool, "
7246411,Spacious Luxury Living|Best Deal|Mid Floor,1800000,"Dubai, Al Barari",25.100921,55.313162,Apartment,"1,964 sqft
                      /            182 sqm",1,2,Off-plan,"Unfurnished, Balcony, Barbecue Area, Built in Wardrobes, Central A/C, Children's Play Area, Children's Pool, Concierge, Covered Parking, Kitchen Appliances, Lobby in Building, Security, Shared Gym, Shared Pool, Shared Spa, View of Landmark, Walk-in Closet, "
7247507,Fully Upgraded- Rented - Middle Floor- Good Price,600000,"Dubai, Dubai Production City (IMPZ), Lago Vista",25.034774,55.20175,Apartment,"1,256 sqft
                      /            117 sqm",2,3,Ready,"Unfurnished, Balcony, Barbecue Area, Built in Wardrobes, Central A/C, Children's Play Area, Covered Parking, Kitchen Appliances, Shared Gym, Shared Pool, View of Water, "
7248933,Can You Get Better Than This? I Doubt,1155000,"Dubai, Downtown Dubai",25.200926,55.280912,Apartment,"753 sqft
                      /            70 sqm",1,2,Off-plan,"Unfurnished, Balcony, Built in Wardrobes, Central A/C, Security, Shared Gym, Shared Pool, "
7249393,Captivating Serviced Apt | Priced To Sell | Exclusive,2095000,"Dubai, The Hills, Vida Residence",25.07868,55.157869,Apartment,"1,436 sqft
                      /            133 sqm",2,3,Ready,"Furnished, Balcony, Barbecue Area, Built in Wardrobes, Central A/C, Children's Play Area, Concierge, Covered Parking, Private Jacuzzi, Shared Gym, Shared Pool, "
7249763,Best Deal in Blvd Heights at the moment,1900000,"Dubai, Downtown Dubai, BLVD Heights",25.195461,55.269463,Apartment,"1,438 sqft
                      /            134 sqm",2,3,Off-plan,"Unfurnished, Balcony, Built in Wardrobes, Central A/C, Children's Play Area, Covered Parking, Kitchen Appliances, Pets Allowed, Private Jacuzzi, Shared Gym, Shared Pool, View of Water, "
7253958,Best Priced Apt | Direct Access to Garden,1800000,"Dubai, Palm Jumeirah, Oceana",25.111433,55.136798,Apartment,"1,490 sqft
                      /            138 sqm",1,2,Ready,"Unfurnished, Covered Parking, Kitchen Appliances, Shared Gym, Shared Pool, "
7253959,Best Priced Unit | Easy access to the pool,1800000,"Dubai, Palm Jumeirah, Oceana",25.111229,55.136449,Apartment,"1,490 sqft
                      /            138 sqm",1,2,Ready,"Unfurnished, Central A/C, Covered Parking, Kitchen Appliances, Shared Pool, "
7256229,Spacious 1 Bed Unit | Excellent Location,890000,"Dubai, Jumeirah Village Circle, Emirates Gardens 2",25.049282,55.205381,Apartment,"1,400 sqft
                      /            130 sqm",1,2,Ready,"Unfurnished, Shared Gym, "
7258063,Exclusive Luxurious 2 BR Beachfront Apt | Sea View,3600000,"Dubai, Palm Jumeirah, Serenia Residences The Palm",25.132021,55.151405,Apartment,"1,724 sqft
                      /            160 sqm",2,3,,"Unfurnished, Balcony, Built in Wardrobes, Central A/C, Security, Shared Gym, Shared Pool, View of Water, Walk-in Closet, "
7261344,Marina View|Low Floor|Unfurnished|Great ROI|Rented,1845000,"Dubai, Dubai Marina, Park Island",25.081622,55.141977,Apartment,"1,346 sqft
                      /            125 sqm",2,2,Ready,"Unfurnished, Balcony, Barbecue Area, Built in Wardrobes, Central A/C, Children's Play Area, Concierge, Covered Parking, Shared Pool, View of Water, "
7261620,Vacant 2 Bedroom Apartment with Road View,1850000,"Dubai, DIFC",25.212018,55.278772,Apartment,"1,623 sqft
                      /            151 sqm",2,3,Ready,"Unfurnished, Central A/C, Covered Parking, Kitchen Appliances, Pets Allowed, Shared Pool, "
7261823,High Floor | Skyline View | Large 3 Bed | PJ,4995000,"Dubai, Palm Jumeirah",25.104117,55.148473,Apartment,"2,990 sqft
                      /            278 sqm",3 + Maid,4,Ready,"Furnished, Balcony, Built in Wardrobes, Central A/C, Covered Parking, Kitchen Appliances, Maids Room, Shared Pool, View of Water, "
7264616,Amazing Type C 3 Bed | Impressive Layout,3000000,"Dubai, Palm Jumeirah, Shoreline Apartments",25.112604,55.143347,Apartment,"2,201 sqft
                      /            204 sqm",3,4,Ready,"Unfurnished, Balcony, Built in Wardrobes, Central A/C, Covered Parking, Kitchen Appliances, Shared Gym, Shared Pool, "
7267378,Price Dropped!!  Rented Studio for Sale,610000,"Dubai, Business Bay, Capital Bay",25.176728,55.271595,Apartment,"458 sqft
                      /            43 sqm",studio,1,Ready,"Furnished, Central A/C, Covered Parking, Kitchen Appliances, "
7269286,Highest floor I 2 BR Apt + maids,2850000,"Dubai, City Walk",25.205218,55.262688,Apartment,"1,734 sqft
                      /            161 sqm",2,4,Ready,"Unfurnished, Balcony, Built in Wardrobes, Covered Parking, Kitchen Appliances, Shared Gym, Shared Pool, "
7269411,Largest 2 Bed Corner unit | Amazing View,3315000,"Dubai, City Walk",25.205218,55.262688,Apartment,"1,950 sqft
                      /            181 sqm",2,4,Ready,
7271517,Best Deal | Spacious 2 Bedroom Apartment,1800000,"Dubai, Downtown Dubai, Standpoint Towers",25.196398,55.271002,Apartment,"1,209 sqft
                      /            112 sqm",2,3,Ready,"Unfurnished, Balcony, Built in Wardrobes, Central A/C, Covered Parking, Kitchen Appliances, Pets Allowed, Shared Gym, Shared Pool, "
7271667,Large 2Bedroom plus Study room Apartment,2100000,"Dubai, Downtown Dubai, Standpoint Towers",25.196398,55.271002,Apartment,"1,354 sqft
                      /            126 sqm",2,3,Ready,"Unfurnished, Balcony, Built in Wardrobes, Central A/C, Covered Parking, Kitchen Appliances, Pets Allowed, Shared Gym, Shared Pool, "
7271812,Spacious 1 Bed Apartment l Best Location,1400000,"Dubai, Downtown Dubai, 29 Burj Boulevard",25.191753,55.272818,Apartment,"860 sqft
                      /            80 sqm",1,2,Ready,"Unfurnished, Balcony, Built in Wardrobes, Central A/C, Kitchen Appliances, "
7271862,Vacant | Top Floor | Bright | Pool View,2300000,"Dubai, Old Town, Zanzebeel",25.189554,55.273783,Apartment,"1,338 sqft
                      /            124 sqm",2,3,Ready,"Unfurnished, Central A/C, Kitchen Appliances, "
7272693,Brand New and Furnished 2BR Apt for Sale,2300000,"Dubai, Business Bay, DAMAC Towers by Paramount",25.185823,55.291922,Apartment,"1,442 sqft
                      /            134 sqm",2,3,Ready,"Furnished, Balcony, Built in Wardrobes, Central A/C, Covered Parking, Kitchen Appliances, Shared Gym, Shared Pool, "
7274698,2 Bed With Golf Course View | Vacant Now,1335000,"Dubai, The Views, The Links",25.090953,55.169542,Apartment,"1,336 sqft
                      /            124 sqm",2,2,Ready,
7279554,Well Maintained 3 Bed | Burj Khalifa view,2200000,"Dubai, Downtown Dubai, South Ridge",25.187093,55.278912,Apartment,"1,891 sqft
                      /            176 sqm",3,4,Ready,"Unfurnished, Concierge, "
7282003,Motivated Seller-Selling Below OP-Park H,1100000,"Dubai, Dubai Hills Estate",25.11576,55.248755,Apartment,"1,087 sqft
                      /            101 sqm",2,2,Off-plan,
7282005,"Post-Handover Payment Plan, Ready to Handover",700000,"Dubai, Dubai Hills Estate",25.11576,55.248755,Apartment,"646 sqft
                      /            60 sqm",1,1,Off-plan,
7282007,Furnished 2 BR | Top Floor and Golf View,700000,"Dubai, Dubai Sports City",25.031902,55.223079,Apartment,"883 sqft
                      /            82 sqm",2,2,Ready,"Furnished, Balcony, Built in Wardrobes, Central A/C, Covered Parking, Kitchen Appliances, Shared Gym, Shared Pool, "
7282875,Amazing Corner 3 Bed Apt with Arena View,3680000,"Dubai, City Walk",25.200221,55.264588,Apartment,"2,574 sqft
                      /            239 sqm",3,5,Ready,
7283381,4 BR APT | The Address Residence | Sky Collection,10000000,"Dubai, Downtown Dubai, The Address Residence Fountain Views",25.195926,55.28318,Apartment,"3,399 sqft
                      /            316 sqm",4 + Maid,5,Ready,"Unfurnished, Built in Wardrobes, Concierge, Maid Service, Maids Room, Private Garden, Private Gym, Private Jacuzzi, Private Pool, Shared Spa, Study, "
7285066,Great Deal|Never Used|Full Burj Khalifa View,2200000,"Dubai, Downtown Dubai, The Address Residence Fountain Views",25.194935,55.282665,Apartment,"1,447 sqft
                      /            134 sqm",2,2,Ready,"Furnished, Balcony, Built in Wardrobes, Central A/C, Covered Parking, Shared Pool, "
7290609,Lavish Rented 1 Bed+Study Ground Floor w/ Garden,1820000,"Dubai, Old Town, The Old Town Island",25.193542,55.277061,Apartment,"1,185 sqft
                      /            110 sqm",1 + Maid,2,,"Unfurnished, Balcony, Built in Wardrobes, Central A/C, Covered Parking, Maids Room, Security, Shared Gym, Shared Pool, Walk-in Closet, "
7294568,Stunning Studio located on trunk of Palm Jumeirah,655888,"Dubai, Palm Jumeirah",25.111902,55.138103,Apartment,"380 sqft
                      /            35 sqm",studio,1,Off-plan,"Furnished, Balcony, Built in Wardrobes, Central A/C, Children's Play Area, Children's Pool, Concierge, Covered Parking, Kitchen Appliances, Lobby in Building, Maid Service, Networked, Security, Shared Gym, Shared Pool, Vastu-compliant, View of Landmark, View of Water, Walk-in Closet, "
7295340,Turn-key| Full Park View|Wrap-around Balcony,2300000,"Dubai, Dubai Hills Estate, Park Heights",25.109367,55.24798,Apartment,"1,953 sqft
                      /            181 sqm",3,5,Off-plan,"Unfurnished, Balcony, Built in Wardrobes, Central A/C, Children's Play Area, Children's Pool, Concierge, Covered Parking, Kitchen Appliances, Lobby in Building, Security, Shared Gym, Shared Pool, View of Landmark, "
7295433,Partly Furnished and Corner with Maids Room,3200000,"Dubai, City Walk",25.204462,55.262161,Apartment,"1,830 sqft
                      /            170 sqm",2,4,Ready,
7301927,Fully Upgraded | Fully Furnished | Vacant,2175000,"Dubai, Dubai Marina, Al Majara",25.073593,55.137516,Apartment,"1,385 sqft
                      /            129 sqm",2,3,Ready,"Furnished, Pets Allowed, View of Water, "
7310400,Spacious 1 Bedroom | Pool View Good for Investor,700000,"Dubai, Jumeirah Village Circle",25.068608,55.207423,Apartment,"846 sqft
                      /            79 sqm",1,1,,"Unfurnished, Balcony, Central A/C, Concierge, Covered Parking, Pets Allowed, Security, Shared Gym, Shared Pool, "
7310603,Brand New Apartment | Marina View | Vacant,850000,"Dubai, Dubai Marina, Marina Wharf",25.072396,55.132386,Apartment,"759 sqft
                      /            71 sqm",2,2,Ready,"Unfurnished, Balcony, Built in Wardrobes, Shared Pool, View of Water, "
7314727,Golf Community Luxury Apartment|60/40 Payment Plan,1066888,"Dubai, Dubai Hills Estate, Dubai Hills",25.106147,55.246977,Apartment,"718 sqft
                      /            67 sqm",1,1,Off-plan,"Unfurnished, Balcony, Built in Wardrobes, Central A/C, Covered Parking, Private Pool, Security, Shared Gym, Shared Pool, "
7317326,Full Sea View | High Floor | Available Now | PJ,2500000,"Dubai, Palm Jumeirah, The Crescent",25.106964,55.111349,Apartment,"1,356 sqft
                      /            126 sqm",2 + Maid,3,Ready,"Unfurnished, Balcony, Barbecue Area, Built in Wardrobes, Central A/C, Children's Play Area, Concierge, Covered Parking, Kitchen Appliances, Maids Room, Shared Pool, View of Water, "
7317661,Exclusive| Ideal deal with Attractive Payment Plan,1502000,"Dubai, Jumeirah Village Circle",25.056225,55.20458,Apartment,"1,460 sqft
                      /            136 sqm",3,3,Off-plan,"Unfurnished, Balcony, Built in Wardrobes, Central A/C, Children's Play Area, Children's Pool, Covered Parking, Lobby in Building, Networked, Pets Allowed, Security, Shared Gym, Shared Pool, Shared Spa, View of Landmark, View of Water, "
7326018,Burj Khalifa View | 2 Bedrooms |3 Yrs Payment Plan,860000,"Dubai, Dubai Silicon Oasis",25.123141,55.398644,Apartment,"1,800 sqft
                      /            167 sqm",2,3,Off-plan,"Unfurnished, Balcony, Barbecue Area, Built in Wardrobes, Central A/C, Children's Play Area, Covered Parking, Pets Allowed, Private Jacuzzi, Shared Gym, Shared Pool, View of Water, "
7332603,Great Deal | Stunning Views | High Floor,1000000,"Dubai, Downtown Dubai, South Ridge",25.186836,55.276951,Apartment,"915 sqft
                      /            85 sqm",1,1,Ready,
7333539,Stunning! Studio Apt | Marina Lake Views,850000,"Dubai, Dubai Marina",25.077327,55.140317,Apartment,"545 sqft
                      /            51 sqm",studio,2,Ready,"Furnished, Balcony, Built in Wardrobes, Central A/C, Concierge, Covered Parking, Kitchen Appliances, Private Jacuzzi, Security, Shared Gym, Shared Pool, View of Landmark, "
7334033,2 BR APARTMENT 4 SALE @THE ADDRESS FOUNTAIN VIEWS,3400000,"Dubai, Downtown Dubai, The Address Residence Fountain Views",25.194547,55.282429,Apartment,"1,566 sqft
                      /            145 sqm",2,3,,"Unfurnished, Built in Wardrobes, Central A/C, Security, Shared Gym, Shared Pool, Shared Spa, "
7338330,Best priced Sky Collection Burj Khalifa View,5500000,"Dubai, Downtown Dubai, The Address Residence Fountain Views",25.194935,55.282665,Apartment,"2,310 sqft
                      /            215 sqm",3 + Maid,4,Ready,"Furnished, Balcony, Built in Wardrobes, Kitchen Appliances, Maids Room, Shared Gym, View of Water, "
7342132,Impressive and Brand New 2 Bed Apartment,813000,"Dubai, Jumeirah Village Circle",25.051528,55.212972,Apartment,"935 sqft
                      /            87 sqm",2,2,Off-plan,
7342194,Unique 3 Bed Apt | Sunny External Facing,3399000,"Dubai, City Walk",25.200221,55.264588,Apartment,"2,084 sqft
                      /            194 sqm",3,4,Ready,"Unfurnished, Balcony, Built in Wardrobes, Central A/C, Covered Parking, Kitchen Appliances, Shared Gym, Shared Pool, "
7342389,Upgraded | Ground Floor | Great Location,1589950,"Dubai, Dubai Marina, Al Majara",25.073151,55.136982,Apartment,"1,302 sqft
                      /            121 sqm",2,3,Ready,"Unfurnished, Balcony, Barbecue Area, Built in Wardrobes, Central A/C, Children's Play Area, Children's Pool, Kitchen Appliances, Lobby in Building, Pets Allowed, Security, Shared Gym, Shared Pool, "
7343739,Breathtaking View | Fully Furnished Apt,10560000,"Dubai, Jumeirah Beach Residence",25.07359,55.126352,Apartment,"3,638 sqft
                      /            338 sqm",4 + Maid,3,Off-plan,"Furnished, Balcony, Covered Parking, Kitchen Appliances, Maid Service, Maids Room, Pets Allowed, Security, Shared Gym, Shared Pool, View of Landmark, View of Water, Walk-in Closet, "
7346962,Big Size 1 BR Apartment | Stadium view,390000,"Dubai, Dubai Sports City",25.044572,55.218948,Apartment,"849 sqft
                      /            79 sqm",1,2,Ready,"Furnished, Balcony, Built in Wardrobes, Central A/C, Covered Parking, Kitchen Appliances, Security, Shared Gym, Shared Pool, View of Landmark, "
